file,subset,adjective_ratio,adverbs,content_words,flesch,function_words,sentences_per_paragraph,syllables_per_content_word,words_per_sentence,noun_ratio,paragraphs,sentences,words,pronoun_ratio,verbs,logic_operators,and_ratio,if_ratio,or_ratio,negation_ratio,cw_freq,cw_freq_brwac,cw_freq_bra,min_cw_freq,min_cw_freq_brwac,min_freq_brwac,min_cw_freq_bra,min_freq_bra,freq_brwac,freq_bra,hypernyms_verbs,brunet,honore,personal_pronouns,ttr,conn_ratio,add_neg_conn_ratio,add_pos_conn_ratio,cau_neg_conn_ratio,cau_pos_conn_ratio,log_neg_conn_ratio,log_pos_conn_ratio,tmp_neg_conn_ratio,tmp_pos_conn_ratio,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,yngve,frazier,dep_distance,cross_entropy,content_density,words_before_main_verb,adjacent_refs,anaphoric_refs,adj_arg_ovl,arg_ovl,adj_stem_ovl,stem_ovl,adj_cw_ovl,lsa_adj_mean,lsa_adj_std,lsa_all_mean,lsa_all_std,lsa_paragraph_mean,lsa_paragraph_std,lsa_givenness_mean,lsa_givenness_std,lsa_span_mean,lsa_span_std,apposition_per_clause,clauses_per_sentence,prepositions_per_clause,adjunct_per_clause,prepositions_per_sentence,relative_clauses,aux_plus_PCP_per_sentence,coordinate_conjunctions_per_clauses,ratio_coordinate_conjunctions,first_person_possessive_pronouns,first_person_pronouns,gerund_verbs,infinitive_verbs,inflected_verbs,non-inflected_verbs,participle_verbs,passive_ratio,second_person_possessive_pronouns,second_person_pronouns,sentences_with_five_clauses,sentences_with_four_clauses,sentences_with_one_clause,sentences_with_seven_more_clauses,sentences_with_six_clauses,sentences_with_three_clauses,sentences_with_two_clauses,sentences_with_zero_clause,simple_word_ratio,ratio_subordinate_conjunctions,third_person_possessive_pronouns,third_person_pronouns,negative_words,positive_words,adjective_diversity_ratio,adjectives_max,adjectives_min,adjectives_standard_deviation,adverbs_diversity_ratio,adverbs_max,adverbs_min,adverbs_standard_deviation,concretude_mean,concretude_std,concretude_1_25_ratio,concretude_25_4_ratio,concretude_4_55_ratio,concretude_55_7_ratio,content_word_diversity,content_word_max,content_word_min,content_word_standard_deviation,content_words_ambiguity,dalechall_adapted,verbal_time_moods_diversity,easy_conjunctions_ratio,familiaridade_mean,familiaridade_std,familiaridade_1_25_ratio,familiaridade_25_4_ratio,familiaridade_4_55_ratio,familiaridade_55_7_ratio,function_word_diversity,gunning_fox,hard_conjunctions_ratio,idade_aquisicao_mean,idade_aquisicao_std,idade_aquisicao_1_25_ratio,idade_aquisicao_25_4_ratio,idade_aquisicao_4_55_ratio,idade_aquisicao_55_7_ratio,imageabilidade_mean,imageabilidade_std,imageabilidade_1_25_ratio,imageabilidade_25_4_ratio,imageabilidade_4_55_ratio,imageabilidade_55_7_ratio,indefinite_pronouns_diversity,medium_long_sentence_ratio,max_noun_phrase,mean_noun_phrase,medium_short_sentence_ratio,min_noun_phrase,named_entity_ratio_sentence,named_entity_ratio_text,noun_diversity,nouns_max,nouns_min,nouns_standard_deviation,subtitles,postponed_subject_ratio,preposition_diversity,pronoun_diversity,pronouns_max,pronouns_min,pronouns_standard_deviation,dialog_pronoun_ratio,punctuation_diversity,punctuation_ratio,abstract_nouns_ratio,adverbs_before_main_verb_ratio,subjunctive_future_ratio,indefinite_pronoun_ratio,indicative_condition_ratio,indicative_future_ratio,indicative_imperfect_ratio,indicative_pluperfect_ratio,indicative_present_ratio,indicative_preterite_perfect_ratio,infinite_subordinate_clauses,oblique_pronouns_ratio,relative_pronouns_ratio,subjunctive_imperfect_ratio,subjunctive_present_ratio,subordinate_clauses,temporal_adjunct_ratio,demonstrative_pronoun_ratio,coreference_pronoun_ratio,non_svo_ratio,relative_pronouns_diversity_ratio,sentence_length_max,sentence_length_min,sentence_length_standard_deviation,short_sentence_ratio,std_noun_phrase,verb_diversity,verbs_max,verbs_min,verbs_standard_deviation,long_sentence_ratio,ratio_function_to_content_words
1007.txt,fake_br_human,0.0239,0.03187,0.60159,47.62021,0.39841,1.0,2.56291,27.88889,0.42231,9,9,251,0.01195,0.12351,0.02789,0.02789,0.0,0.0,0.0,609910.44371,3.58739,4.12095,47.0,0.59022,0.423,0.55244,0.28056,4.63041,4.96725,0.93103,11.06912,929.87357,0.0,0.76316,0.06375,0.00797,0.02789,0.0,0.0239,0.00398,0.0,0.0,0.00398,2.0,4.4,1.31884,9.38095,3.73482,7.77778,83.33333,0.64124,1.51,11.22222,0.0,0.0,0.625,0.91667,1.25,1.75,1.0,0.81826,0.06307,0.80594,0,0.81826,0.06307,0.87184,0.05038,0.88192,0.0476,0.20833,2.66667,1.83333,0.79167,4.88889,0.04167,0.55556,0.29167,0.63636,0,0,0.0,0.12903,0.58065,0.41935,0.29032,0.125,0,0,0.0,0.0,0.0,0.0,0.11111,0.22222,0.66667,0.0,0.42384,0.36364,0,0,0.13907,0.25166,1.0,0.04762,0.0,0.01846,0.75,0.09524,0.0,0.03011,4.27878,0.68139,0.0,0.375,0.59091,0.03409,0.86519,0.59375,0.40278,0.05508,3.18812,14.07859,3,0.06375,4.52914,1.09476,0.07955,0.23864,0.42045,0.26136,0.43,11.2687,0.02789,5.07672,1.83583,0.11364,0.21591,0.11364,0.43182,4.36098,0.58883,0.0,0.25,0.72727,0.02273,1.0,0.0,19,7.24074,0.0,1,0.11287,0.10504,0.78857,0.57692,0.19048,0.11179,0.0,0.125,0.43636,1.0,0.05263,0.0,0.02052,0,0.09091,0.34667,0.01195,0.33333,0.0,0.33333,0.0,0.0,0.0,0.14286,0.47619,0.38095,0.16667,0.0,0.33333,0.0,0.0,0.375,0.42105,0.0,0.0,0.5,1.0,63,17,13.32036,0.0,4.54869,0.83871,0.28571,0.04167,0.07039,1.0,0.66225
1008.txt,fake_br_human,0.02649,0.01325,0.58278,33.85485,0.41722,1.0,2.88636,30.2,0.35762,5,5,151,0.07285,0.18543,0.01987,0.01987,0.0,0.0,0.0,361390.54545,4.3548,4.47508,271.5,2.44125,1.23575,1.351,1.1855,5.23764,5.31693,0.80769,10.25681,879.97146,0.00577,0.77596,0.05298,0.0,0.01987,0.0,0.03311,0.0,0.01325,0.0,0.0,5.75,5.0,2.71111,9.03846,2.85212,7.1,92.4,0.67053,1.39683,0,0.0,0.0,0.25,0.9,0.0,0.9,0.0,0.3832,0.39494,0.44763,0,0.3832,0.39494,0.59984,0.36153,0.60172,0.36299,0,0,0,0,0,0,-0.0,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.76136,0,0,0.0,0.32955,0.23864,1.0,0,0,0,1.0,0,0,0,4.13016,0.84522,0.0,0.49315,0.42466,0.08219,0.84091,0.55357,0.0,0.19904,5.06494,11.09488,0,0.06623,4.89547,0.66626,0.0,0.08219,0.65753,0.26027,0.52381,12.22305,0.01987,5.01145,1.56061,0.08219,0.16438,0.28767,0.41096,4.29661,0.67508,0.0,0.35616,0.57534,0.06849,1.0,0.0,64,6.28889,0.0,1,0,0.0,0.7963,0,0,0,0.0,0,0.53125,0.90909,0,0,0,1.0,0.35714,0.12941,0.05298,0,0,0.27273,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2.5,0.0,0,0,102,0,37.57872,0.6,15.63644,0.89286,0,0,0,0.4,0.71591
1009.txt,fake_br_human,0.03352,0.06145,0.5419,62.65989,0.4581,1.0,2.40206,25.57143,0.28492,7,7,179,0.11732,0.16201,0.07263,0.03352,0.01117,0.00559,0.02235,363675.45361,4.47691,4.44587,87.33333,1.60933,1.0365,0.798,0.46817,5.44235,5.43235,0.53571,10.67202,816.65922,0.06025,0.75162,0.07821,0.00559,0.03911,0.0,0.03352,0.00559,0.03352,0.0,0.01117,3.0,2.18182,2.61538,10.15385,2.247,6.92857,68.57143,0.6988,1.18293,0,0.83333,1.16667,0.5,0.85714,0.66667,1.09524,0.5,0.5424,0.38763,0.60513,0,0.5424,0.38763,0.74195,0.33484,0.74932,0.33854,0,0,0,0,0,0,-0.0,0,0,0,0.22222,0,0,0,0,0,0,0,0.33333,0,0,0,0,0,0,0,0,0.78351,0,0,0.44444,0.34021,0.43299,0.83333,0,0,0,0.72727,0,0,0,4.10765,0.80042,0.0,0.44304,0.53165,0.02532,0.82474,0.54839,0.0,0.17672,4.97561,10.19758,0,0.11173,5.05184,0.58172,0.0,0.05063,0.6962,0.25316,0.45122,10.31572,0.01676,4.04743,1.4345,0.13924,0.37975,0.32911,0.12658,4.41653,0.5583,0.0,0.18987,0.79747,0.01266,1.0,0.14286,31,4.72222,0.14286,1,0,0.0,0.80392,0,0,0,0.0,0,0.53333,0.57143,0,0,0,0.66667,0.23077,0.17143,0.01676,0,0,0.04762,0,0,0,0,0,0,0,0.09524,0,0,0,0,0,0.33333,0.66667,0,0,84,0,25.75631,0.28571,5.80143,0.89655,0,0,0,0.42857,0.84536
101.txt,fake_br_human,0.02685,0.01342,0.65101,18.09091,0.34899,1.0,3.15464,24.83333,0.43624,6,6,149,0.02685,0.1745,0.02013,0.02013,0.0,0.0,0.0,80041.87629,3.58345,3.8013,10.66667,0.29517,0.29517,0.31433,0.31433,4.80186,4.95856,1.21739,10.38665,944.86359,0.0,0.7432,0.04698,0.0,0.02685,0.0,0.02013,0.0,0.00671,0.0,0.0,3.25,1.0,2.21277,7.0,3.16891,7.33333,49.83333,0.71296,1.86538,3.0,0.0,0.0,2.8,1.73333,3.0,1.86667,2.8,0.84206,0.07549,0.81337,0,0.84206,0.07549,0.86274,0.06334,0.8758,0.05914,0.14286,3.0,1.52381,0.7619,4.57143,0.09524,0.14286,0.14286,0.375,0.0,0,0.04348,0.17391,0.56522,0.43478,0.21739,0.04762,0.0,0,0.0,0.0,0.28571,0.14286,0.14286,0.28571,0.0,0.14286,0.53608,0.625,1.0,0,0.27835,0.43299,1.0,0.14286,0.0,0.05304,1.0,0.04,0.0,0.01491,4.06602,0.87613,0.0,0.46552,0.46552,0.06897,0.81443,0.66667,0.53125,0.04584,3.43478,12.71025,4,0.06711,4.48493,0.73533,0.0,0.24138,0.67241,0.08621,0.40385,10.09978,0.0,5.42701,1.6546,0.05172,0.12069,0.2931,0.39655,4.076,0.79099,0.0,0.48276,0.44828,0.06897,0,0.0,33,8.02778,0.0,1,0.13454,0.10968,0.72308,0.65217,0.33333,0.11477,0.0,0.27273,0.46667,0.75,0.09091,0.0,0.03451,0,0.22727,0.15789,0.04698,0.09524,0.0,0.0,0.07692,0.15385,0.0,0.0,0.38462,0.38462,0.33333,0.0,0.5,0.0,0.0,0.66667,0.125,0.2,0.0,0.2381,0.5,37,7,9.45898,0.16667,7.2282,1.0,0.21212,0.04348,0.05615,0.83333,0.53608
1010.txt,fake_br_human,0.0625,0.04167,0.625,42.245,0.375,1.0,2.91667,16.0,0.32292,6,6,96,0.0625,0.19792,0.05208,0.04167,0.0,0.0,0.01042,366466.95,4.26983,4.45265,837.6,1.1624,0.8098,1.7786,1.1578,5.23641,5.34258,1.0,9.67651,651.31769,0.01042,0.71875,0.10417,0.01042,0.04167,0.0,0.05208,0.0,0.02083,0.0,0.0,2.16667,1.5,1.48276,9.875,2.77457,8.58333,40.33333,0.56507,1.66667,3.57143,0.4,1.2,0.6,0.6,0.6,0.93333,0.6,0.41878,0.34612,0.51608,0,0.41878,0.34612,0.65189,0.32702,0.68085,0.34382,0.0,2.85714,0.75,0.55,2.14286,0.05,0.0,0.25,0.83333,0.0,0.0,0.0,0.19048,0.61905,0.38095,0.19048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14286,0.28571,0.57143,0.0,0.68333,0.16667,1.0,1.0,0.4,0.26667,1.0,0,0,0,1.0,0,0,0,4.0297,0.75621,0.02041,0.42857,0.53061,0.02041,0.81667,0.625,0.0,0.20411,4.0,10.35135,3,0.08333,4.56228,0.79657,0.0,0.18367,0.73469,0.08163,0.58333,6.5625,0.0,5.21192,1.55706,0.08163,0.18367,0.26531,0.34694,4.16853,0.59846,0.0,0.40816,0.59184,0.0,0,0.0,9,2.76786,0.16667,1,0.03765,0.05155,0.77419,0,0,0,0.0,0.25,0.6,0.83333,0,0,0,0.0,0.3125,0.16667,0.09375,0.2,0.0,0.0,0.0,0.0,0.07692,0.0,0.53846,0.38462,0.2,0.0,0.16667,0.0,0.0,0.3,0.0,0.0,0.4,0.25,1.0,28,0,9.39858,0.33333,2.60177,0.84211,0,0,0,0.5,0.6
1011.txt,fake_br_human,0.05114,0.08097,0.60227,58.20243,0.39773,1.0,2.57311,14.36735,0.25,49,49,704,0.10085,0.22017,0.08097,0.04688,0.00284,0.00142,0.02841,454010.51651,4.52068,4.49417,1893.14286,2.08041,1.93765,1.9898,1.93204,5.33653,5.31215,0.63889,11.55245,1332.25721,0.04048,0.76704,0.10085,0.0,0.05398,0.0,0.03835,0.00142,0.03977,0.0,0.01278,3.38889,1.45098,2.85065,9.58915,2.48183,7.33673,29.44898,0.62983,1.51429,3.5098,0.33333,1.97917,0.22917,0.17177,0.54167,0.33418,0.41667,0.75681,0.12445,0.72012,0,0.75681,0.12445,0.837,0.11127,0.8929,0.07932,0.0,2.60784,0.64662,0.69925,1.68627,0.05263,0.17647,0.2782,0.80435,0.2,0.03704,0.01987,0.2053,0.66225,0.33775,0.11258,0.06767,0.0,0.33333,0.11765,0.09804,0.27451,0.03922,0.0,0.15686,0.29412,0.01961,0.80189,0.19565,0.8,0.62963,0.39623,0.43396,0.94444,0.25,0.0,0.06835,0.50877,0.4,0.0,0.09875,4.05905,0.8904,0.01133,0.51275,0.3881,0.08499,0.86449,0.8,0.33333,0.10789,5.05946,8.92463,5,0.08097,5.09711,0.63867,0.0,0.07365,0.5864,0.33994,0.37519,5.85773,0.00994,4.15322,1.59134,0.16147,0.33144,0.24646,0.24363,4.39911,0.67912,0.0,0.28612,0.62606,0.08782,0.64286,0.14286,20,3.42556,0.10204,1,0.00889,0.01117,0.89208,0.5,0.0,0.11416,0.0,0.06494,0.26042,0.43662,0.30769,0.0,0.09137,0.37037,0.07154,0.2149,0.01989,0.23308,0.02,0.19718,0.0,0.02,0.0,0.0,0.84,0.1,0.18797,0.05634,0.09859,0.0,0.02,0.30827,0.1,0.04167,0.27083,0.24812,0.28571,35,1,7.4661,0.38776,3.16116,0.78768,1.0,0.09091,0.13666,0.36735,0.66038
1012.txt,fake_br_human,0.05028,0.05028,0.64804,54.56125,0.35196,1.0,2.49138,22.375,0.36872,8,8,179,0.0838,0.17877,0.06145,0.01676,0.01117,0.0,0.02793,617228.86207,4.46235,4.77278,600.625,1.86725,1.86725,1.3725,1.3725,5.26435,5.52242,1.11538,10.63632,1054.33522,0.01525,0.73962,0.07821,0.01676,0.02793,0.0,0.03911,0.01117,0.02793,0.0,0.01117,2.11111,3.66667,2.86275,10.16,2.97155,7.4375,50.0,0.63512,1.84127,0,0.71429,3.71429,1.28571,0.89286,2.0,1.5,1.57143,0.8494,0.06187,0.81309,0,0.8494,0.06187,0.87477,0.05492,0.89501,0.0492,0,0,0,0,0,0,-0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.64655,0,0,1.0,0.18103,0.35345,0.88889,0.10345,0.0,0.03516,0.44444,0.13333,0.0,0.03972,3.80493,0.6111,0.01124,0.64045,0.34831,0.0,0.83471,0.66667,0.44444,0.08081,4.80851,10.74474,0,0.08939,4.82756,0.74519,0.01124,0.1236,0.65169,0.21348,0.44444,9.06844,0.02235,5.0953,1.8088,0.1236,0.1573,0.17978,0.4382,4.02195,0.50091,0.0,0.44944,0.55056,0.0,1.0,0.25,19,4.38889,0.0,1,0,0.0,0.75758,0.52941,0.24138,0.09859,0.0,0,0.53846,0.8,0.2,0.0,0.07501,0.0,0.24138,0.15238,0.05587,0,0,0.06667,0,0,0,0,0,0,0,0.13333,0,0,0,0,0,0.42857,0.14286,0,0,45,11,10.40358,0.125,3.72838,0.90625,0.21053,0.05882,0.04698,0.625,0.5431
1013.txt,fake_br_human,0.03846,0.09615,0.68269,56.42038,0.31731,1.0,2.46479,14.85714,0.35577,7,7,104,0.04808,0.19231,0.03846,0.01923,0.0,0.0,0.01923,446795.76056,4.24551,4.64944,18482.71429,2.11186,2.11186,2.52657,2.52657,5.0587,5.34557,0.27778,9.80603,710.76413,0.0,0.73,0.08654,0.01923,0.02885,0.0,0.04808,0.01923,0.04808,0.0,0.0,4.0,4.44444,1.9375,16.29412,2.49714,6.92857,37.28571,0.81379,2.15152,0,0.0,0.0,0.5,0.57143,0.5,0.80952,0.5,0.71766,0.11004,0.73742,0,0.71766,0.11004,0.79084,0.11354,0.80414,0.12261,0,0,0,0,0,0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66197,0,0,0,0.15493,0.43662,1.0,0.09091,0.0,0.03544,0.7,0.33333,0.0,0.11944,4.18319,0.6674,0.0,0.5,0.48077,0.01923,0.77465,0.7,0.46154,0.07327,6.37097,10.29466,0,0.04808,5.04183,0.85852,0.0,0.13462,0.46154,0.40385,0.60606,6.06593,0.05769,4.16899,2.0658,0.30769,0.19231,0.21154,0.23077,4.41187,0.58435,0.0,0.23077,0.73077,0.03846,1.0,0.0,22,5.07143,0.14286,1,0,0.0,0.75676,0.54545,0.26471,0.09151,0.0,0,0.73333,0.8,0.1,0.0,0.04263,0,0.42857,0.11811,0.01923,0,0,0.4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,34,3,9.70167,0.42857,6.38985,0.85,0.33333,0.1,0.07877,0.42857,0.46479
1014.txt,fake_br_human,0.06499,0.0608,0.57862,29.44514,0.42138,1.0,2.77536,36.69231,0.2914,13,13,477,0.08386,0.16143,0.0587,0.04612,0.0,0.0021,0.00839,372842.38406,4.55863,4.59314,5643.0,2.52269,2.37946,2.33269,2.116,5.45367,5.49257,0.47945,11.26134,1172.86638,0.01058,0.80876,0.1195,0.00629,0.0608,0.0,0.05451,0.0,0.03564,0.0,0.01258,5.24138,2.07692,1.96875,10.98462,3.11509,7.46154,112.76923,0.65228,1.37313,4.2,0.33333,3.0,0.58333,0.58974,1.25,1.41026,1.25,0.7262,0.24086,0.72311,0,0.7262,0.24086,0.83382,0.19679,0.85373,0.17496,0.01389,4.8,1.08333,0.95833,5.2,0.23611,0.26667,0.34722,0.86207,0.0,0.0,0.03797,0.16456,0.68354,0.31646,0.11392,0.05556,0.0,0.25,0.06667,0.06667,0.06667,0.26667,0.06667,0.2,0.2,0.06667,0.74638,0.13793,1.0,0.75,0.30072,0.52174,0.87097,0.125,0.0,0.04667,0.62069,0.5,0.0,0.12829,4.13554,0.79457,0.0,0.47186,0.47186,0.05628,0.90362,0.57143,0.25,0.0791,4.72581,10.68667,5,0.09644,4.79244,0.84555,0.00433,0.18615,0.54978,0.25974,0.48422,14.8069,0.02935,4.71538,1.75229,0.12121,0.23377,0.25108,0.32035,4.37623,0.62863,0.0,0.29437,0.64502,0.06061,0.83333,0.0,71,8.19292,0.0,1,0.08505,0.01623,0.914,1.0,0.0,0.22063,0.0,0.24242,0.32558,0.675,0.13889,0.0,0.04838,0.25,0.0625,0.15152,0.02516,0.29167,0.0,0.3,0.0,0.0,0.01639,0.13115,0.52459,0.27869,0.20833,0.075,0.425,0.0,0.04918,0.5,0.02597,0.25,0.33333,0.375,0.41176,106,1,29.93168,0.15385,11.13138,0.81818,0.5,0.0,0.11688,0.84615,0.72826
1015.txt,fake_br_human,0.02186,0.06011,0.62295,55.87377,0.37705,1.0,2.42105,26.14286,0.37158,7,7,183,0.05464,0.1694,0.06011,0.03279,0.0,0.01093,0.01639,435384.70175,4.05559,4.66304,6113.28571,1.79071,0.973,2.208,2.04914,4.78866,5.24295,0.63333,10.4384,919.57689,0.0,0.78357,0.06011,0.00546,0.05464,0.0,0.01093,0.0,0.01093,0.0,0.00546,3.0,1.57143,2.3125,13.92857,3.32181,8.28571,86.0,0.73174,1.65217,6.3,0.0,0.0,0.33333,0.57143,0.5,1.0,0.33333,0.74117,0.08797,0.78043,0,0.74117,0.08797,0.83384,0.10041,0.86364,0.11734,0.19231,2.6,0.73077,0.76923,1.9,0.23077,0.1,0.30769,0.8,1.0,0,0.03226,0.16129,0.70968,0.29032,0.09677,0.03846,0.0,0,0.0,0.0,0.2,0.1,0.0,0.3,0.4,0.0,0.62281,0.2,0.0,0,0.09649,0.34211,1.0,0.0625,0.0,0.02556,0.81818,0.07895,0.0,0.03124,4.1276,0.8082,0.0,0.47945,0.49315,0.0274,0.87533,0.54545,0.46154,0.02811,6.02299,11.57707,3,0.0929,4.99402,0.66547,0.0,0.06849,0.68493,0.24658,0.49275,10.5708,0.01639,4.5895,1.44168,0.0411,0.34247,0.28767,0.28767,4.35615,0.59487,0.0,0.28767,0.67123,0.0411,1.0,0.0,12,4.59014,0.0,1,0.11859,0.13514,0.82353,0.57143,0.18182,0.13735,0.0,0.05556,0.52381,0.8,0.15152,0.0,0.0596,0,0.3125,0.22321,0.03279,0.26923,0.0,0.3,0.0,0.0,0.0,0.04348,0.6087,0.34783,0.15385,0.0,0.6,0.0,0.0,0.46154,0.04348,0.5,0.0,0.38462,0.5,56,11,15.61527,0.28571,2.9177,0.80645,0.27273,0.0625,0.08053,0.71429,0.60526
1016.txt,fake_br_human,0.04054,0.03153,0.62162,47.71802,0.37838,1.0,2.7029,20.18182,0.38739,11,11,222,0.06757,0.16216,0.04955,0.03153,0.0,0.0,0.01802,277083.18841,4.21546,4.23609,471.2,1.43,1.2348,1.38,1.0734,5.09017,5.10528,0.46667,11.17716,737.42522,0.0,0.74553,0.08559,0.0,0.04054,0.0,0.03153,0.0,0.02703,0.0,0.01351,4.25,0.8,1.70588,12.3871,2.47613,6.59091,57.72727,0.63778,1.64286,0,0.4,0.6,1.5,0.94545,1.7,1.36364,1.7,0.61321,0.32456,0.6208,0,0.61321,0.32456,0.76239,0.26013,0.79678,0.26691,0,0,0,0,0,0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67391,0,0,0,0.26812,0.38406,0.77778,0,0,0,0.57143,0,0,0,4.18512,0.96041,0.0202,0.47475,0.38384,0.12121,0.75333,0.66667,0.0,0.16918,4.80357,10.82549,0,0.07207,4.84415,0.89463,0.0202,0.15152,0.53535,0.29293,0.44048,8.20606,0.00901,4.30275,1.83793,0.19192,0.30303,0.25253,0.20202,4.41312,0.81005,0.0,0.32323,0.58586,0.09091,1.0,0.0,28,5.25325,0.09091,1,0,0.0,0.61628,0,0,0,0.0,0,0.5,0.66667,0,0,0,0,0.1875,0.18077,0.04054,0,0,0.06667,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1.3,0.0,0,0,69,0,19.39455,0.45455,5.24993,0.88889,0,0,0,0.45455,0.6087
1017.txt,fake_br_human,0.0,0.01176,0.56471,59.28407,0.43529,1.0,2.6875,14.16667,0.36471,6,6,85,0.10588,0.18824,0.04706,0.02353,0.01176,0.0,0.01176,316327.0625,3.78231,4.65281,2180.6,1.8486,1.8486,2.668,2.668,5.11844,5.60368,0.6,10.049,511.29602,0.05882,0.62353,0.12941,0.0,0.04706,0.0,0.09412,0.0,0.07059,0.0,0.01176,0,1.0,0.81481,12.3125,2.15704,6.25,32.83333,0.75895,1.2973,0,1.0,1.6,0.2,0.86667,0.6,1.13333,0.6,0.39469,0.32999,0.45294,0,0.39469,0.32999,0.60214,0.34027,0.64143,0.34887,0,0,0,0,0,0,-0.0,0,0,0,0.4,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.625,0,0,0.4,0.25,0.0625,0,0,0,0,1.0,0,0,0,4.38817,0.68423,0.0,0.38462,0.51282,0.10256,0.70833,0.64706,0.0,0.19838,5.0,10.28364,0,0.08235,4.83164,0.85616,0.0,0.15385,0.61538,0.23077,0.51351,5.79843,0.02353,4.40146,1.45767,0.20513,0.07692,0.51282,0.20513,4.5236,0.47097,0.0,0.15385,0.76923,0.07692,0,0.16667,8,2.63889,0.0,1,0,0.0,0.64516,0,0,0,0.0,0,0.4,0.77778,0,0,0,0.6,0.35714,0.13208,0.02353,0,0,0.0,0,0,0,0,0,0,0,0.11111,0,0,0,0,0,0.0,1.0,0,0,29,0,10.63668,0.33333,2.18859,0.8125,0,0,0,0.5,0.77083
1018.txt,fake_br_human,0.0315,0.0315,0.58268,60.55386,0.41732,1.0,2.55405,18.14286,0.33071,7,7,127,0.10236,0.18898,0.03937,0.0315,0.0,0.0,0.00787,192906.02703,4.26445,4.30919,98.33333,1.59733,1.37767,1.42417,1.149,5.29444,5.30009,0.6087,10.11577,881.59394,0.02107,0.76107,0.10236,0.0,0.04724,0.0,0.04724,0.0,0.0315,0.0,0.00787,0.75,2.33333,1.60526,13.25,2.53683,7.0,55.14286,0.6242,1.39623,4.88889,0.66667,1.33333,0.5,0.95238,0.83333,1.14286,0.66667,0.53062,0.37677,0.5905,0,0.53062,0.37677,0.72255,0.32697,0.72873,0.32975,0.04762,2.33333,1.14286,0.80952,2.66667,0.19048,0.33333,0.19048,1.0,0.0,0.5,0.0,0.04167,0.79167,0.20833,0.16667,0.14286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.66667,0.0,0.7027,0.0,1.0,0.5,0.22973,0.21622,1.0,0,0,0,1.0,0,0,0,4.83338,0.79656,0.0,0.14035,0.63158,0.22807,0.82432,0.52941,0.0,0.17634,5.16923,10.62859,4,0.07087,4.76898,0.87332,0.0,0.22807,0.50877,0.26316,0.50943,7.37368,0.02362,4.00987,1.67529,0.24561,0.26316,0.2807,0.17544,4.86392,0.5782,0.0,0.07018,0.78947,0.14035,0,0.14286,12,4.06429,0.0,1,0.03697,0.05147,0.7381,0,0,0,0.0,0.0,0.48,0.69231,0,0,0,0.5,0.25,0.16667,0.0,0.2381,0.05263,0.0,0.0,0.0,0.05263,0.0,0.21053,0.68421,0.04762,0.15385,0.30769,0.0,0.0,0.2381,0.29412,0.16667,0.66667,0.28571,0.5,37,0,10.07725,0.14286,3.58766,0.91667,0,0,0,0.71429,0.71622
1019.txt,fake_br_human,0.06433,0.05263,0.61988,47.98158,0.38012,1.0,2.67925,19.0,0.33918,9,9,171,0.08772,0.16374,0.04678,0.03509,0.0,0.0,0.0117,512082.65094,4.43721,4.78083,2849.625,2.1485,2.1485,2.30025,1.90612,5.34603,5.52726,0.44444,10.45162,1036.1102,0.00694,0.73972,0.07018,0.0,0.03509,0.0,0.02339,0.0,0.01754,0.0,0.0117,3.88889,3.0,2.80392,10.56522,2.5404,7.05556,45.55556,0.58394,1.63077,6.0,0.5,1.75,0.5,0.36111,1.5,0.86111,1.125,0.5702,0.36156,0.5452,0,0.5702,0.36156,0.69938,0.30781,0.71468,0.3099,0.0,2.625,1.33333,0.71429,3.5,0.19048,0.5,0.33333,0.77778,0.0,0.0,0.03704,0.18519,0.62963,0.37037,0.14815,0.14286,0.0,0.0,0.0,0.125,0.375,0.0,0.125,0.25,0.125,0.0,0.70755,0.22222,1.0,1.0,0.45283,0.38679,0.81818,0,0,0,0.77778,0,0,0,4.13018,0.87171,0.0,0.5,0.46341,0.03659,0.83857,0.70588,0.0,0.18997,4.89011,9.93457,5,0.07018,4.81611,0.77678,0.0,0.15854,0.58537,0.2561,0.44615,7.74269,0.0117,4.69594,1.84454,0.14634,0.2439,0.19512,0.30488,4.30495,0.67515,0.0,0.39024,0.56098,0.04878,1.0,0.0,17,4.43333,0.0,1,0.05411,0.05263,0.86207,0,0,0,0.0,0.0,0.46429,0.73333,0,0,0,0.0,0.375,0.09474,0.02339,0.19048,0.0,0.2,0.0,0.0,0.05556,0.05556,0.38889,0.44444,0.19048,0.0,0.26667,0.0,0.05556,0.47619,0.06667,0.625,0.5,0.19048,0.25,42,0,12.63153,0.33333,3.95035,0.78571,0,0,0,0.66667,0.61321
