file,subset,adjective_ratio,adverbs,content_words,flesch,function_words,sentences_per_paragraph,syllables_per_content_word,words_per_sentence,noun_ratio,paragraphs,sentences,words,pronoun_ratio,verbs,logic_operators,and_ratio,if_ratio,or_ratio,negation_ratio,cw_freq,cw_freq_brwac,cw_freq_bra,min_cw_freq,min_cw_freq_brwac,min_freq_brwac,min_cw_freq_bra,min_freq_bra,freq_brwac,freq_bra,hypernyms_verbs,brunet,honore,personal_pronouns,ttr,conn_ratio,add_neg_conn_ratio,add_pos_conn_ratio,cau_neg_conn_ratio,cau_pos_conn_ratio,log_neg_conn_ratio,log_pos_conn_ratio,tmp_neg_conn_ratio,tmp_pos_conn_ratio,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,yngve,frazier,dep_distance,cross_entropy,content_density,words_before_main_verb,adjacent_refs,anaphoric_refs,adj_arg_ovl,arg_ovl,adj_stem_ovl,stem_ovl,adj_cw_ovl,lsa_adj_mean,lsa_adj_std,lsa_all_mean,lsa_all_std,lsa_paragraph_mean,lsa_paragraph_std,lsa_givenness_mean,lsa_givenness_std,lsa_span_mean,lsa_span_std,apposition_per_clause,clauses_per_sentence,prepositions_per_clause,adjunct_per_clause,prepositions_per_sentence,relative_clauses,aux_plus_PCP_per_sentence,coordinate_conjunctions_per_clauses,ratio_coordinate_conjunctions,first_person_possessive_pronouns,first_person_pronouns,gerund_verbs,infinitive_verbs,inflected_verbs,non-inflected_verbs,participle_verbs,passive_ratio,second_person_possessive_pronouns,second_person_pronouns,sentences_with_five_clauses,sentences_with_four_clauses,sentences_with_one_clause,sentences_with_seven_more_clauses,sentences_with_six_clauses,sentences_with_three_clauses,sentences_with_two_clauses,sentences_with_zero_clause,simple_word_ratio,ratio_subordinate_conjunctions,third_person_possessive_pronouns,third_person_pronouns,negative_words,positive_words,adjective_diversity_ratio,adjectives_max,adjectives_min,adjectives_standard_deviation,adverbs_diversity_ratio,adverbs_max,adverbs_min,adverbs_standard_deviation,concretude_mean,concretude_std,concretude_1_25_ratio,concretude_25_4_ratio,concretude_4_55_ratio,concretude_55_7_ratio,content_word_diversity,content_word_max,content_word_min,content_word_standard_deviation,content_words_ambiguity,dalechall_adapted,verbal_time_moods_diversity,easy_conjunctions_ratio,familiaridade_mean,familiaridade_std,familiaridade_1_25_ratio,familiaridade_25_4_ratio,familiaridade_4_55_ratio,familiaridade_55_7_ratio,function_word_diversity,gunning_fox,hard_conjunctions_ratio,idade_aquisicao_mean,idade_aquisicao_std,idade_aquisicao_1_25_ratio,idade_aquisicao_25_4_ratio,idade_aquisicao_4_55_ratio,idade_aquisicao_55_7_ratio,imageabilidade_mean,imageabilidade_std,imageabilidade_1_25_ratio,imageabilidade_25_4_ratio,imageabilidade_4_55_ratio,imageabilidade_55_7_ratio,indefinite_pronouns_diversity,medium_long_sentence_ratio,max_noun_phrase,mean_noun_phrase,medium_short_sentence_ratio,min_noun_phrase,named_entity_ratio_sentence,named_entity_ratio_text,noun_diversity,nouns_max,nouns_min,nouns_standard_deviation,subtitles,postponed_subject_ratio,preposition_diversity,pronoun_diversity,pronouns_max,pronouns_min,pronouns_standard_deviation,dialog_pronoun_ratio,punctuation_diversity,punctuation_ratio,abstract_nouns_ratio,adverbs_before_main_verb_ratio,subjunctive_future_ratio,indefinite_pronoun_ratio,indicative_condition_ratio,indicative_future_ratio,indicative_imperfect_ratio,indicative_pluperfect_ratio,indicative_present_ratio,indicative_preterite_perfect_ratio,infinite_subordinate_clauses,oblique_pronouns_ratio,relative_pronouns_ratio,subjunctive_imperfect_ratio,subjunctive_present_ratio,subordinate_clauses,temporal_adjunct_ratio,demonstrative_pronoun_ratio,coreference_pronoun_ratio,non_svo_ratio,relative_pronouns_diversity_ratio,sentence_length_max,sentence_length_min,sentence_length_standard_deviation,short_sentence_ratio,std_noun_phrase,verb_diversity,verbs_max,verbs_min,verbs_standard_deviation,long_sentence_ratio,ratio_function_to_content_words
1007.txt,fake_br_llm,0.05862,0.05172,0.62759,33.4396,0.37241,2.83333,2.98901,17.05882,0.34138,6,17,290,0.08621,0.17586,0.03793,0.02069,0.0,0.00345,0.01379,632825.25275,4.17895,4.45338,859.70588,1.58347,1.48847,2.32853,2.10165,5.13153,5.32352,0.82609,10.77593,1257.11898,0.00864,0.81754,0.06897,0.0069,0.02759,0.0,0.02759,0.00345,0.02414,0.0,0.01034,3.11765,2.75,2.0989,7.27273,2.71053,6.88235,36.0,0.63516,1.68519,4.25,0.1875,0.8125,0.3125,0.38235,0.375,0.50735,0.25,0.80063,0.10396,0.7836,0.08947,0.91574,0.05406,0.86485,0.09014,0.88835,0.09222,0.02273,2.2,0.88636,0.61364,1.95,0.13636,0.15,0.18182,0.61538,0.25,0.0,0.13725,0.09804,0.64706,0.35294,0.11765,0.04545,0.0,0.0,0.1,0.05,0.5,0.0,0.05,0.2,0.05,0.05,0.67582,0.38462,0.75,1.0,0.23626,0.64835,0.94118,0.18182,0.0,0.0519,0.8,0.16667,0.0,0.05071,4.00563,0.77011,0.01399,0.53846,0.3986,0.04895,0.93181,0.75,0.42308,0.08269,3.64024,9.98189,5,0.07241,4.69901,0.80466,0.0,0.23077,0.57343,0.1958,0.42333,6.98353,0.02414,4.96358,1.63238,0.08392,0.20979,0.27972,0.34965,4.31379,0.56542,0.0,0.32867,0.65035,0.02098,0.75,0.17647,17,4.91078,0.11765,1,0.07573,0.06159,0.77778,0.66667,0.1875,0.14051,0.0,0.06667,0.44186,0.6,0.17857,0.0,0.06778,0.0,0.16279,0.14286,0.03448,0.31818,0.0,0.16,0.05556,0.0,0.02778,0.08333,0.41667,0.41667,0.15909,0.04,0.24,0.0,0.0,0.40909,0.15152,0.125,0.1875,0.38636,0.5,30,3,7.58071,0.23529,3.76471,0.94118,0.23333,0.0,0.0621,0.47059,0.59341
1008.txt,fake_br_llm,0.05381,0.02466,0.61211,34.36757,0.38789,2.625,2.92308,21.2381,0.38117,8,21,446,0.0426,0.15247,0.02018,0.0157,0.0,0.00224,0.00224,305490.9707,4.05555,4.48952,5560.47619,2.0061,2.0061,2.2101,2.2101,5.06572,5.349,0.86364,10.79379,1661.35373,0.0004,0.81326,0.06951,0.00448,0.02242,0.0,0.03812,0.00224,0.03812,0.0,0.01121,2.25,3.18182,2.27338,8.55769,2.80673,7.40476,46.2381,0.63551,1.57803,5.625,0.25,0.65,0.6,0.19524,0.55,0.21905,0.55,0.74595,0.14676,0.69348,0.16465,0.83298,0.0436,0.80026,0.14471,0.84356,0.15345,0.03448,2.41667,1.58621,0.75862,3.83333,0.13793,0.125,0.15517,0.75,0.0,0.0,0.07463,0.26866,0.47761,0.52239,0.1791,0.05172,0.0,1.0,0.0,0.125,0.04167,0.04167,0.04167,0.25,0.29167,0.20833,0.61172,0.25,1.0,0.0,0.30403,0.31868,0.95833,0.5,0.0,0.10957,0.90909,0.11765,0.0,0.03229,4.10653,0.75901,0.00508,0.46193,0.49239,0.04061,0.93747,0.66667,0.41176,0.05964,3.76106,11.62901,6,0.04933,4.65593,0.75949,0.00508,0.17259,0.6599,0.16244,0.44176,8.64501,0.01121,5.26468,1.58697,0.08122,0.1269,0.26904,0.42132,4.20971,0.63101,0.0,0.35025,0.62944,0.0203,1.0,0.04762,14,4.73537,0.09524,1,0.06132,0.08609,0.92014,0.66667,0.17647,0.10865,0.0,0.09375,0.32292,0.52632,0.11765,0.0,0.04145,1.0,0.07143,0.19612,0.04484,0.13793,0.0,0.10526,0.0,0.02941,0.0,0.05882,0.38235,0.47059,0.39655,0.05263,0.42105,0.02941,0.02941,0.58621,0.12,0.05,0.0,0.18966,0.375,37,2,9.99478,0.14286,3.28313,0.86765,0.29412,0.0,0.08292,0.71429,0.6337
1009.txt,fake_br_llm,0.08307,0.04206,0.55941,43.27227,0.44059,5.1,2.92857,18.64706,0.28707,10,51,951,0.11882,0.14721,0.04837,0.02419,0.00105,0.0021,0.01682,432916.03571,4.08891,4.25919,1082.09804,1.97845,1.97845,2.12875,2.12875,5.22789,5.33892,0.728,11.54107,1555.27205,0.0148,0.79772,0.08938,0.00946,0.03575,0.00105,0.04522,0.0021,0.03785,0.0,0.00631,2.82667,1.83333,2.30364,6.98305,2.59332,7.26471,42.0,0.62945,1.26969,4.31579,0.24,1.44,0.36,0.34824,0.4,0.29569,0.34,0.84314,0.07383,0.82176,0.08536,0.95698,0.01838,0.90088,0.0715,0.94171,0.03418,0.03597,2.4386,1.18705,0.89209,2.89474,0.19424,0.01754,0.23022,0.74419,0.22222,0.375,0.01389,0.1875,0.6875,0.3125,0.11111,0.00719,0.0,0.0,0.03509,0.14035,0.21053,0.01754,0.03509,0.17544,0.29825,0.08772,0.67293,0.25581,0.77778,0.625,0.29135,0.51316,0.88608,0.2,0.0,0.05424,0.55,0.2,0.0,0.04584,3.80286,0.73625,0.00973,0.6253,0.3455,0.01946,0.91506,0.66667,0.3,0.0663,3.5105,10.65491,9,0.07571,4.7558,0.80512,0.0,0.16545,0.62044,0.21411,0.44797,7.5909,0.02103,5.05854,1.66851,0.09002,0.17518,0.29684,0.34063,4.13999,0.58884,0.0,0.42822,0.55231,0.01946,0.73333,0.07843,26,5.53137,0.03922,1,0.05411,0.04317,0.88879,1.0,0.04545,0.13961,0.0,0.10256,0.29488,0.40857,0.33333,0.0,0.08372,0.125,0.05735,0.14194,0.03049,0.29496,0.01,0.13274,0.05,0.03,0.35,0.01,0.4,0.13,0.2446,0.16814,0.23894,0.01,0.01,0.51799,0.04478,0.22,0.16,0.36691,0.18519,40,4,8.85576,0.23529,5.11681,0.87756,0.57143,0.0,0.08971,0.64706,0.78759
101.txt,fake_br_llm,0.05802,0.04437,0.65529,29.20252,0.34471,1.5,2.97917,19.53333,0.4198,10,15,293,0.03072,0.13311,0.03754,0.03072,0.0,0.0,0.00683,325523.15625,3.80974,4.18885,249.86667,1.56093,1.44287,1.3282,1.12367,4.85898,5.10653,0.91892,10.65259,1423.73503,0.0,0.82521,0.0785,0.00341,0.04437,0.0,0.02389,0.0,0.02048,0.0,0.01365,2.64706,2.77778,1.9759,9.29032,2.96888,6.66667,42.73333,0.72373,1.90099,4.375,0.0,0.0,0.42857,0.44762,0.5,0.53333,0.42857,0.75117,0.12874,0.71582,0.062,0.75014,0.16336,0.82079,0.09029,0.86322,0.06513,0.10526,2.375,1.07895,0.68421,2.5625,0.07895,0.0625,0.26316,0.71429,0.0,0,0.05128,0.20513,0.53846,0.46154,0.20513,0.0,0.0,0,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.125,0.3125,0.50521,0.28571,1.0,0,0.30729,0.4375,0.94118,0.28571,0.0,0.06936,0.76923,0.11538,0.0,0.04014,3.97862,0.68218,0.0,0.51695,0.47458,0.00847,0.92043,0.76923,0.44444,0.07494,3.72857,12.04228,6,0.06826,4.65422,0.69472,0.0,0.16102,0.72881,0.11017,0.41,7.97852,0.01706,5.53359,1.55016,0.0339,0.15254,0.19492,0.47458,4.0803,0.52314,0.0,0.49153,0.50847,0.0,1.0,0.0,27,5.93444,0.06667,1,0.14603,0.12811,0.82,0.77778,0.26923,0.16226,0.0,0.10526,0.52174,0.77778,0.07407,0.0,0.02811,0,0.15909,0.18824,0.0273,0.26316,0.0,0.22222,0.04762,0.04762,0.09524,0.0,0.33333,0.42857,0.39474,0.0,0.33333,0.04762,0.0,0.57895,0.14286,0.07143,0.0,0.39474,0.33333,39,4,9.73562,0.26667,5.6789,1.0,0.2963,0.0,0.08978,0.66667,0.52604
1010.txt,fake_br_llm,0.08168,0.0495,0.69554,27.89844,0.30446,1.35714,2.86121,21.26316,0.42327,14,19,404,0.03465,0.14109,0.04455,0.02723,0.00495,0.0,0.01238,533229.35943,3.93457,4.05839,624.94737,0.71353,0.71353,1.14568,1.14568,4.87397,4.97225,1.05455,11.50911,1079.78657,0.00311,0.76338,0.08168,0.0099,0.03713,0.0,0.03465,0.00743,0.01733,0.0,0.00495,2.96774,4.38889,2.38843,7.26829,2.63908,6.76316,51.31579,0.77417,2.28455,4.42857,0.0,0.38889,1.72222,1.22807,2.0,1.24561,1.72222,0.74022,0.21467,0.68583,0.20728,0.76865,0.1926,0.80602,0.17442,0.87012,0.10343,0.0,2.57143,0.83333,0.64815,2.14286,0.25926,0.33333,0.24074,0.76471,0.0,0.0,0.04918,0.11475,0.54098,0.45902,0.29508,0.09259,0.0,0.0,0.19048,0.14286,0.09524,0.0,0.04762,0.09524,0.19048,0.2381,0.57651,0.23529,1.0,1.0,0.29181,0.37722,1.0,0.15,0.0,0.05362,0.55,0.11111,0.0,0.03962,3.93004,0.7763,0.01005,0.53769,0.42211,0.03015,0.90731,0.71429,0.51515,0.05348,3.59242,11.10095,7,0.06931,4.65322,0.75669,0.0,0.21106,0.61809,0.17085,0.28292,8.66764,0.01733,5.16621,1.71229,0.08543,0.20101,0.24121,0.32663,4.23453,0.6372,0.0,0.40201,0.56281,0.03518,0,0.05263,31,6.47932,0.0,1,0.11133,0.07609,0.81153,1.0,0.22222,0.28038,0.0,0.03571,0.34043,0.28571,0.12,0.0,0.037,0.0,0.15686,0.12821,0.02475,0.25926,0.0,0.0,0.05714,0.11429,0.11429,0.05714,0.45714,0.17143,0.2037,0.0,1.0,0.0,0.02857,0.53704,0.05,0.0,0.0,0.25926,0.21429,41,4,11.67923,0.31579,5.45438,0.92982,0.16,0.0,0.06376,0.63158,0.43772
1011.txt,fake_br_llm,0.04612,0.04612,0.6068,49.95423,0.3932,2.55556,2.716,17.91304,0.34466,9,23,412,0.09466,0.1699,0.03398,0.0267,0.0,0.0,0.00728,764930.5,4.4498,4.535,2803.08696,1.51209,1.51209,1.42835,1.42835,5.41667,5.48169,0.51724,11.92102,1050.80129,0.01431,0.72396,0.08981,0.00728,0.03641,0.0,0.04126,0.00243,0.03155,0.0,0.00485,3.5,3.3125,2.97541,9.06061,2.54356,7.43478,39.65217,0.64394,1.54321,4.48387,0.04545,0.5,0.68182,0.64822,0.54545,0.91304,0.5,0.79209,0.10167,0.79449,0.08998,0.91052,0.02745,0.8764,0.06288,0.9025,0.05158,0.01493,2.16129,0.91045,0.53731,1.96774,0.1791,0.0,0.19403,0.68421,0.4,0.6,0.02857,0.15714,0.78571,0.21429,0.02857,0.0,0.0,0.2,0.0,0.03226,0.19355,0.0,0.0,0.29032,0.48387,0.0,0.744,0.31579,0.6,0.2,0.208,0.384,0.89474,0.18182,0.0,0.05558,0.63158,0.33333,0.0,0.09365,4.03655,0.83248,0.0049,0.55882,0.34804,0.08824,0.8306,0.71429,0.4,0.08998,4.85135,9.39229,7,0.08495,4.87565,0.69379,0.0,0.13235,0.60784,0.2598,0.35079,7.30017,0.01456,4.66324,1.60625,0.10784,0.23529,0.31863,0.28431,4.41046,0.6907,0.0,0.30882,0.61275,0.07843,1.0,0.04348,19,6.01522,0.08696,1,0.04136,0.04589,0.76721,0.5,0.125,0.08319,0.0,0.10638,0.30769,0.48718,0.25,0.0,0.0765,0.8,0.06349,0.13196,0.02913,0.22388,0.01754,0.10256,0.0,0.03509,0.01754,0.01754,0.78947,0.08772,0.16418,0.05128,0.30769,0.0,0.03509,0.43284,0.05263,0.27273,0.04545,0.28358,0.08333,33,6,7.70044,0.30435,4.44791,0.71429,0.33333,0.06061,0.0722,0.56522,0.648
1012.txt,fake_br_llm,0.05033,0.02188,0.61707,20.72874,0.38293,2.57143,3.12766,25.38889,0.39825,7,18,457,0.02626,0.14661,0.02845,0.02626,0.0,0.0,0.00219,821426.70213,4.00397,4.73891,1087.11111,1.77217,1.49972,2.42678,2.06567,5.08506,5.56187,0.90769,11.58837,1225.46139,0.00279,0.76511,0.07659,0.00656,0.03282,0.00219,0.02626,0.00219,0.02407,0.0,0.01313,2.86957,2.22222,3.32258,7.44,3.39782,8.52778,67.11111,0.57265,1.61143,0,0.17647,1.82353,0.47059,0.54902,1.0,0.96078,0.76471,0.84246,0.05248,0.84035,0.05096,0.91998,0.03183,0.90054,0.0401,0.91543,0.04105,0,0,0,0,0,0,-0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.64539,0,0,1.0,0.30496,0.52128,0.95652,0.1875,0.0,0.04608,0.8,0.12121,0.0,0.03346,3.84074,0.67989,0.00485,0.6068,0.36893,0.01942,0.89071,0.73333,0.42857,0.07306,4.10549,11.01139,0,0.06127,4.69598,0.65744,0.0,0.13107,0.74272,0.12621,0.38158,10.32973,0.00875,5.44311,1.47468,0.07282,0.05825,0.30583,0.49515,4.01586,0.59607,0.0,0.47087,0.51942,0.00971,1.0,0.05556,27,5.71944,0.05556,1,0,0.0,0.8312,0.61538,0.26316,0.08449,0.0,0,0.33333,0.91667,0.125,0.0,0.03726,0.0,0.11475,0.1518,0.06565,0,0,0.16667,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.11765,0.05882,0,0,40,13,7.78274,0.0,4.8682,0.86567,0.2,0.05882,0.03612,0.88889,0.62057
1013.txt,fake_br_llm,0.07619,0.04127,0.64444,29.67179,0.35556,2.8,2.95074,22.5,0.31111,5,14,315,0.03175,0.21587,0.02857,0.02222,0.00635,0.0,0.0,410395.17241,4.28087,4.4463,857.42857,1.39443,1.39443,1.65307,1.65307,5.23682,5.36543,0.64062,11.2256,1163.84711,0.00708,0.77144,0.07619,0.01905,0.03175,0.0,0.01905,0.00952,0.02222,0.0,0.00952,3.25,5.125,2.54217,8.34483,2.78405,7.39286,60.5,0.5804,1.8125,2.47059,0.46154,2.30769,0.23077,0.6044,0.38462,0.97802,0.07692,0.83706,0.05931,0.84089,0.06133,0.93691,0.02304,0.90109,0.06083,0.92004,0.05011,0.0,3.58824,0.78689,0.40984,2.82353,0.06557,0.11765,0.16393,0.43478,0,0.0,0.11765,0.13235,0.61765,0.38235,0.13235,0.01639,0,0.0,0.11765,0.17647,0.11765,0.05882,0.11765,0.23529,0.17647,0.0,0.66502,0.56522,0,1.0,0.37438,0.52709,0.95833,0.2,0.0,0.05214,0.69231,0.4,0.0,0.10171,3.7711,0.64129,0.00658,0.73026,0.24342,0.01974,0.92519,0.65217,0.46429,0.05723,4.7052,10.3166,7,0.08889,4.84672,0.74699,0.0,0.10526,0.67105,0.22368,0.29923,9.17143,0.01587,5.19946,1.52889,0.04605,0.23026,0.26316,0.36842,4.07498,0.56549,0.0,0.51316,0.48026,0.00658,1.0,0.0,35,7.42143,0.0,1,0.04362,0.03738,0.73469,0.42105,0.2,0.05777,0.0,0.03448,0.34694,0.4,0.1,0.0,0.0398,0.0,0.07317,0.14595,0.0254,0.09836,0.0,0.1,0.16279,0.02326,0.02326,0.0,0.60465,0.11628,0.2623,0.0,0.4,0.04651,0.02326,0.54098,0.09375,0.0,0.46154,0.11475,0.25,35,5,7.95299,0.14286,7.42184,0.92647,0.4,0.11429,0.08497,0.85714,0.55172
1014.txt,fake_br_llm,0.0859,0.07269,0.62996,34.07071,0.37004,2.875,2.92657,19.73913,0.3304,8,23,454,0.06388,0.14097,0.03524,0.01762,0.0,0.00441,0.01322,268827.45105,4.10559,4.30791,720.3913,1.8183,1.7007,1.98257,1.83548,5.08441,5.23966,0.55932,11.24906,1560.31365,0.00282,0.78746,0.09471,0.01762,0.02643,0.0,0.05066,0.00661,0.03084,0.0,0.00881,3.42105,4.11538,2.0,8.12245,2.57427,7.41304,40.65217,0.65401,1.70238,5.57692,0.0,0.0,0.31818,0.47036,0.18182,0.3913,0.18182,0.81742,0.06949,0.80013,0.06993,0.89831,0.02396,0.87871,0.0607,0.9061,0.04576,0.01786,2.15385,1.14286,0.91071,2.46154,0.26786,0.15385,0.25,1.0,0.0,0.0,0.03175,0.15873,0.66667,0.33333,0.14286,0.03571,0.0,1.0,0.07692,0.0,0.23077,0.0,0.0,0.38462,0.19231,0.11538,0.62238,0.0,1.0,0.0,0.3007,0.47552,0.92308,0.25,0.0,0.07021,0.45455,0.25,0.0,0.0644,4.13287,0.82799,0.0,0.49495,0.40909,0.09596,0.93717,0.75,0.28571,0.10831,3.80973,10.63246,6,0.06388,4.70802,0.75583,0.0101,0.16667,0.67677,0.14646,0.31551,8.0516,0.03524,4.99279,1.50882,0.05051,0.26768,0.27273,0.33333,4.38542,0.66092,0.0,0.31818,0.61111,0.07071,1.0,0.13043,27,6.46051,0.04348,1,0.06627,0.05057,0.92941,0.46875,0.0,0.09562,0.0,0.02632,0.28571,0.48276,0.5,0.0,0.11182,1.0,0.11111,0.14894,0.02203,0.375,0.0,0.13793,0.02273,0.0,0.04545,0.04545,0.56818,0.20455,0.16071,0.0,0.51724,0.0,0.11364,0.42857,0.07407,0.0,0.0,0.39286,0.2,37,4,10.21175,0.26087,5.80158,0.90625,0.28571,0.0,0.06794,0.56522,0.58741
1015.txt,fake_br_llm,0.05413,0.03989,0.61254,24.54135,0.38746,1.75,3.06977,25.07143,0.35897,8,14,351,0.03419,0.15954,0.01994,0.01425,0.0,0.0,0.0057,592932.24186,4.07777,4.4771,563.0,1.61871,1.47229,2.15007,1.92457,5.0903,5.35961,0.73585,11.35057,1231.21833,0.00397,0.76345,0.05698,0.0057,0.03419,0.00285,0.01994,0.0057,0.01709,0.0,0.00285,2.78947,3.2,2.02752,10.6,3.07205,7.39286,56.0,0.58887,1.58088,6.21429,0.38462,1.07692,0.92308,0.85714,1.23077,1.20879,0.84615,0.85018,0.0512,0.81657,0.05667,0.90951,0.02021,0.88699,0.04369,0.91302,0.04525,0.02326,3.07143,1.2093,0.67442,3.71429,0.09302,0.64286,0.16279,0.5,0,0.0,0.07547,0.09434,0.49057,0.50943,0.33962,0.09302,0,0.0,0.0,0.21429,0.0,0.07143,0.0,0.35714,0.28571,0.07143,0.57674,0.5,0,1.0,0.16744,0.53023,0.94737,0.11538,0.0,0.03833,1.0,0.11111,0.0,0.04003,4.05595,0.70827,0.0,0.49664,0.50336,0.0,0.86681,0.78571,0.5,0.07117,3.91329,11.94281,5,0.05698,4.59517,0.74604,0.0,0.21477,0.60403,0.18121,0.38432,10.19267,0.01425,5.42883,1.59658,0.04027,0.1745,0.26846,0.3557,4.15656,0.54902,0.0,0.42953,0.57047,0.0,1.0,0.0,37,7.16071,0.14286,1,0.10951,0.08537,0.7463,0.69231,0.2,0.11456,0.0,0.07143,0.36765,0.66667,0.16667,0.0,0.04581,0.0,0.08108,0.15128,0.05413,0.2093,0.0,0.16667,0.17857,0.03571,0.0,0.07143,0.39286,0.32143,0.32558,0.0,0.33333,0.0,0.0,0.5814,0.0,0.38462,0.38462,0.25581,0.25,40,13,8.28479,0.0,6.34306,0.83929,0.2,0.0,0.05968,0.85714,0.63256
1016.txt,fake_br_llm,0.05128,0.0641,0.67521,21.59577,0.32479,13.0,3.10127,18.0,0.34188,1,13,234,0.04274,0.21795,0.03846,0.02564,0.0,0.0,0.01282,640775.11392,4.14806,4.44775,926.84615,1.68746,1.68746,2.08469,2.08469,5.06848,5.29053,0.64583,10.63006,1141.53128,0.00919,0.81422,0.0812,0.01282,0.03419,0.0,0.01709,0.00427,0.02564,0.0,0.01709,4.5,2.91667,2.27692,8.6,2.85266,7.38462,34.92308,0.60467,2.07895,4.13333,0.16667,0.41667,0.41667,0.38462,0.91667,0.64103,0.5,0.82609,0.05037,0.81655,0.06319,0,0,0.88448,0.04535,0.9034,0.04145,0.04878,2.73333,0.70732,0.46341,1.93333,0.04878,0.33333,0.17073,0.63636,0.0,0.0,0.06383,0.21277,0.55319,0.44681,0.17021,0.04878,0.0,0.0,0.13333,0.2,0.2,0.0,0.0,0.26667,0.13333,0.06667,0.62658,0.36364,1.0,1.0,0.3038,0.5443,0.83333,0.17647,0.0,0.05271,0.86667,0.33333,0.0,0.0863,3.97806,0.8366,0.00877,0.58772,0.28947,0.11404,0.9239,0.73333,0.4375,0.08159,4.50388,10.5349,6,0.06838,4.70587,0.82606,0.00877,0.16667,0.64035,0.18421,0.35526,7.37778,0.02991,5.03108,1.61993,0.07018,0.23684,0.22807,0.37719,4.20471,0.70185,0.0,0.4386,0.50877,0.05263,0,0.0,24,4.23974,0.07692,1,0.05392,0.06926,0.775,0.61538,0.09091,0.14164,0.0,0.0,0.39286,0.7,0.18182,0.0,0.05112,0.0,0.15152,0.12915,0.03846,0.21951,0.0,0.0,0.06667,0.0,0.03333,0.13333,0.33333,0.36667,0.29268,0.1,0.2,0.0,0.06667,0.43902,0.14286,0.0,0.16667,0.2439,0.5,30,6,7.71612,0.30769,4.09782,0.94118,0.45455,0.05882,0.10868,0.61538,0.48101
1017.txt,fake_br_llm,0.09231,0.02564,0.62564,11.88,0.37436,7.0,3.12295,27.85714,0.34872,1,7,195,0.02564,0.15897,0.01538,0.00513,0.0,0.0,0.00513,422071.18033,4.19089,4.68608,2857.28571,0.95257,0.95257,1.66757,1.66757,5.20258,5.52148,0.93103,10.70801,1211.80998,0.00938,0.7526,0.07692,0.01026,0.01026,0.0,0.04103,0.00513,0.06154,0.0,0.01026,3.55556,3.75,2.30508,7.85185,2.88939,7.42857,72.42857,0.55423,1.67123,5.875,0.33333,1.83333,0.83333,1.28571,2.0,2.33333,1.16667,0.88855,0.01763,0.86204,0.05401,0,0,0.90382,0.0353,0.91395,0.03468,0.03704,3.375,1.14815,0.66667,3.875,0.03704,0.5,0.07407,0.2,0,0.0,0.0625,0.1875,0.59375,0.40625,0.15625,0.14815,0,0.0,0.25,0.125,0.125,0.125,0.0,0.125,0.125,0.125,0.63934,0.8,0,1.0,0.31967,0.54098,0.88889,0.2069,0.04,0.05032,1.0,0.0625,0.0,0.02258,3.81207,0.61512,0.0,0.68627,0.31373,0.0,0.85087,0.66667,0.51282,0.04658,3.9537,10.92934,4,0.05641,4.70585,0.66484,0.0,0.11765,0.71569,0.16667,0.39726,11.31927,0.01538,5.61622,1.35678,0.0098,0.15686,0.22549,0.4902,3.9049,0.47757,0.0,0.62745,0.37255,0.0,0,0.0,12,3.78401,0.0,1,0.06675,0.0582,0.73529,0.5625,0.17241,0.10637,0.0,0.125,0.44444,0.8,0.06897,0.0,0.02455,0.0,0.14286,0.15138,0.06667,0.18519,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.3,0.25926,0.0,0.2,0.0,0.1,0.59259,0.22727,0.66667,0.33333,0.25926,1.0,45,16,8.83869,0.0,2.74038,0.90323,0.19231,0.0625,0.04948,1.0,0.59836
